#This file is auto-generated from the (amazing) LOV service
# if you don't want to load this use the available CLI / code options 
# To override some of it's entries use the schemaDecl.csv
ignf,http://data.ign.fr/def/ignf,http://data.ign.fr/def/ignf
imo,http://imgpedia.dcc.uchile.cl/ontology,http://imgpedia.dcc.uchile.cl/ontology#
incident,http://vocab.resc.info/incident,http://vocab.resc.info/incident#
infor,http://www.ontologydesignpatterns.org/cp/owl/informationrealization.owl,http://www.ontologydesignpatterns.org/cp/owl/informationrealization.owl#
inno,http://purl.org/innovation/ns,http://www.lexicater.co.uk/vocabularies/innovation/ns.owl
interval,http://reference.data.gov.uk/def/intervals,http://reference.data.gov.uk/def/intervals/
iol,http://www.ontologydesignpatterns.org/ont/dul/IOLite.owl,http://www.ontologydesignpatterns.org/ont/dul/IOLite.owl#
iot-lite,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#
ioto,http://www.irit.fr/recherches/MELODI/ontologies/IoT-O,http://www.irit.fr/recherches/MELODI/ontologies/IoT-O#
ipo,http://purl.org/ipo/core,http://purl.org/ipo/core#
irw,http://www.ontologydesignpatterns.org/ont/web/irw.owl,http://www.ontologydesignpatterns.org/ont/web/irw.owl#
is,http://purl.org/ontology/is/core#,http://purl.org/ontology/is/core#
isbd,http://iflastandards.info/ns/isbd/elements/,http://iflastandards.info/ns/isbd/elements/
iso-thes,http://purl.org/iso25964/skos-thes,http://purl.org/iso25964/skos-thes#
iso37120,http://ontology.eil.utoronto.ca/ISO37120.owl,http://ontology.eil.utoronto.ca/ISO37120.owl#
isoadr,http://reference.data.gov.au/def/ont/iso19160-1-address,http://reference.data.gov.au/def/ont/iso19160-1-address#
ispra,http://dati.isprambiente.it/ontology/core#,http://dati.isprambiente.it/ontology/core/ispra-core.0.1.rdf
itm,http://spi-fm.uca.es/spdef/models/genericTools/itm/1.0,http://spi-fm.uca.es/spdef/models/genericTools/itm/1.0#
itsmo,http://ontology.it/itsmo/v1,http://ontology.it/itsmo/v1/itsmo.owl
jup,http://w3id.org/charta77/jup,http://w3id.org/charta77/jup/
juso,http://rdfs.co/juso/,http://rdfs.co/juso/
juso.kr,http://rdfs.co/juso/kr/,http://rdfs.co/juso/kr/
kdo,http://kdo.render-project.eu/kdo#,http://kdo.render-project.eu/kdo#
kees,http://linkeddata.center/kees/v1,http://linkeddata.center/kees/v1#
keys,http://purl.org/NET/c4dm/keys.owl,http://purl.org/NET/c4dm/keys.owl#
km4c,http://www.disit.org/km4city/schema,http://www.disit.org/km4city/schema#
label,http://purl.org/net/vocab/2004/03/label,http://purl.org/net/vocab/2004/03/label#
lawd,http://lawd.info/ontology/,http://lawd.info/ontology/
lcy,http://purl.org/vocab/lifecycle/schema,http://purl.org/vocab/lifecycle/schema#
ldp,http://www.w3.org/ns/ldp#,http://www.w3.org/ns/ldp#
ldr,http://purl.oclc.org/NET/ldr/ns#,http://purl.oclc.org/NET/ldr/ns#
ldvm,http://linked.opendata.cz/ontology/ldvm/,http://linked.opendata.cz/ontology/ldvm/
lemon,http://lemon-model.net/lemon,http://lemon-model.net/lemon#
lexinfo,http://www.lexinfo.net/ontology/2.0/lexinfo,http://www.lexinfo.net/ontology/2.0/lexinfo#
lgdo,http://linkedgeodata.org/ontology,http://linkedgeodata.org/ontology/
li,http://def.seegrid.csiro.au/isotc211/iso19115/2003/lineage,http://def.seegrid.csiro.au/isotc211/iso19115/2003/lineage#
lib,http://purl.org/library/,http://purl.org/library/
lifecycle,http://www.irit.fr/recherches/MELODI/ontologies/IoT-Lifecycle,http://purl.org/vocab/lifecycle/schema#
limo,http://purl.org/limo-ontology/limo/,http://purl.org/limo-ontology/limo#
limoo,http://purl.org/LiMo/0.1#,http://purl.org/LiMo/0.1#
lingvo,http://www.lingvoj.org/ontology,http://www.lingvoj.org/ontology#
lio,http://purl.org/net/lio,http://purl.org/net/lio#
llont,http://www.linklion.org/ontology,http://www.linklion.org/ontology#
lmm1,http://www.ontologydesignpatterns.org/ont/lmm/LMM_L1.owl,http://www.ontologydesignpatterns.org/ont/lmm/LMM_L1.owl#
lmm2,http://www.ontologydesignpatterns.org/ont/lmm/LMM_L2.owl,http://www.ontologydesignpatterns.org/ont/lmm/LMM_L2.owl#
